year,bin_left,bin_right,bin_center_geo,N_bin,mean,geometric_mean,median,std,ccdf
1976,0.49759157606293647,0.5224711548660833,0.5098796381473151,10,0.4975915760629365,0.49759157606293647,0.49759157606293647,5.851389114294502e-17,1.0
1976,0.985197285061861,1.0344571493149541,1.0095268074785955,2,0.9951831521258729,0.9951831521258729,0.9951831521258729,0.0,0.9999326086517013
1976,2.881958919364989,3.026056865333239,2.9531291156251176,4,2.9855494563776186,2.985549456377618,2.9855494563776186,0.0,0.9999191303820415
1976,4.929127768264302,5.175584156677518,5.050852956052862,8,4.975915760629364,4.9759157606293645,4.975915760629364,0.0,0.9998921738427221
1976,5.434363364511394,5.706081532736964,5.568565384048281,1,5.4735073366923,5.4735073366923,5.4735073366923,,0.9998382607640831
1976,5.706081532736964,5.991385609373813,5.846993653250696,1,5.971098912755237,5.971098912755237,5.971098912755237,,0.9998315216292533
1976,7.2825666543539285,7.646694987071625,7.462410195698382,5,7.463873640944046,7.463873640944046,7.463873640944046,0.0,0.9998247824944234
1976,8.852005284408792,9.294605548629232,9.070606232935107,1,8.956648369132855,8.956648369132854,8.956648369132855,,0.9997910868202741
1976,9.759335826060694,10.247302617363728,10.000343371810958,31,9.951831521258727,9.95183152125873,9.951831521258727,0.0,0.9997843476854441
1976,10.247302617363728,10.759667748231914,10.500360540401505,1,10.449423097321665,10.449423097321665,10.449423097321665,,0.9995754345057182
1976,11.862533692425687,12.455660377046973,12.155479870582294,15,12.439789401573414,12.439789401573409,12.43978940157341,3.677408027917051e-15,0.9995686953708883
1976,12.455660377046973,13.07844339589932,12.76325386411141,2,12.937380977636346,12.937380977636348,12.937380977636346,0.0,0.9994676083484402
1976,13.732365565694288,14.418983843979003,14.071487385182829,2,13.93256412976222,13.932564129762218,13.93256412976222,0.0,0.9994541300787805
1976,14.418983843979003,15.139933036177954,14.775061754441971,76,14.92774728188809,14.9277472818881,14.927747281888092,1.788160004724363e-15,0.9994406518091208
1976,15.896929687986853,16.691776172386195,16.289505584272277,3,16.254658151389254,16.252953970844615,16.4205220100769,0.28728463038642515,0.9989284775620506
1976,16.691776172386195,17.526364981005507,17.10398086348589,10,17.415705162202777,17.41570516220278,17.415705162202777,0.0,0.998908260157561
1976,17.526364981005507,18.402683230055782,17.959179906660186,1,17.91329673826571,17.91329673826571,17.91329673826571,,0.9988408688092623
1976,18.402683230055782,19.322817391558573,18.857138901993196,21,18.8847850534362,18.884482939551894,18.908479890391583,0.10858338392765582,0.9988341296744324
1976,19.322817391558573,20.2889582611365,19.799995847092855,99,19.903663042517458,19.903663042517437,19.903663042517454,3.5707937633970306e-15,0.9986926078430051
1976,20.2889582611365,21.30340617419333,20.7899956394475,2,20.89884619464333,20.89884619464333,20.89884619464333,0.0,0.998025433494848
